gold_label,sentence1_jeju,sentence2_jeju,ai_answer,result
neutral,입원허는 날 셔틀에서 [**Hospital6 1900**]으로 걸어가단 보난 또 가슴이 아파왔수다.,관상동맥 질환 병력,,
entailment,"심장 카테터를 했고, 그걸로 단일 혈관 LAD 질환이랑 60%의 ISR, 그리고 진단 스텐트랑 95%의 ISR이 확인됐수다.",관상동맥 막힘,,
contradiction,"심장 카테터 시술을 받았고, 그걸로 60%의 내부 재협착(ISR)이 있는 단일 관상동맥 LAD 질환이랑 95%의 내부 재협착(ISR)이 있는 진단용 스텐트가 보였수다.",정상 심장 기능,,
neutral,"심장 카테터 시술을 받았고, 이걸로 60%의 ISR이 있는 단일 혈관 LAD 질환이랑 95%의 ISR이 있는 진단 스텐트가 보였수다.",고지혈증 병력 있음,,
entailment,"그 사람은 20대 때 HCV 진단을 받았고, 재발성 HCV 2 병력이 있는 간경변증 땜에 [**3116-1-25**]에 정위 간 이식 수술을 받았수다.",그 사람은 간 질환이 있수다.,,
contradiction,"그 사람은 20대 때 HCV 진단을 받았고, 재발성 HCV 2 병력이 있는 간경변증 환자라서 [**3116-1-25**]에 정위치 간 이식을 받았수다.",그 사람은 간 질환 병력이 어수다.,,
neutral,"그 사람은 20대 때 HCV 진단을 받았고, 반복적인 HCV 2 병력이 있는 간경변증 후에 정위치 간 이식을 받았수다 [**3116-1-25**].",그 사람은 황달에 걸렸수다.,,
entailment,"[**6-28**]에 환자는 압력제 없이도 의학적으로 안정됐고, 이미 패혈증 증상이 없어져서 일반 OMED 병동으로 옮겨졌수다.",환자 상태가 좋아져서 일반 병동으로 옮겨졌수다.,,
contradiction,"[**6-28**]에 환자는 압력제 없이도 의학적으로 안정적이었고, 더는 패혈증 증상이 어수다. 그 여자는 일반 OMED 병동으로 옮겨졌수다.",환자는 집으로 퇴원했수다.,,
neutral,"[**6-28**]에 환자는 압력제 없이도 의학적으로 안정적이었고, 이미 패혈증 상황은 더는 안 나타나서 일반 OMED 병동으로 옮겨졌수다.",환자는 패혈증 쇼크 땜에 중환자실에서 치료를 받았수다.,,
entailment,그 여자는 직장 검사에서 BRBPR(선홍색 혈변)이 나왔수다.,환자는 직장에서 선홍색 피를 봤수다.,,
contradiction,그 여자는 직장 검사에서 BRBPR(선홍색 혈변)이 나왔수다.,환자는 위장 출혈 증거가 어수다.,,
neutral,그 여자는 직장 검사에서 BRBPR(선홍색 혈변)이 나왔수다.,환자는 치질이 있수다.,,
entailment,"결국에사 그 여자 혈압은 수축기 140-160 범위에서 안정되엇고, 70% 페이스 마스크를 낀 상태에서 산소 포화도는 90%엿수다.",환자는 고혈압이 잇수다.,,
contradiction,"결국에사 그 여자 혈압은 수축기 140대-160대에서 안정되엇고, 70% 페이스 마스크를 꼇을 때 산소 포화도는 90%엿수다.",환자 생명체징은 정상입주.,,
neutral,"결국에사 그 여자 혈압은 수축기 140대-160대에서 안정되엇고, 70% 페이스 마스크를 꼇을 때 산소 포화도는 90%엿수다.",환자는 실내 공기로는 산소 공급이 잘 안 뒈우다.,,
entailment,"이완기 심부전, 왼쪽심실방출계수 >70% 2006년 2월 10일.",환자 이완기 충전이 감소햇수다.,,
contradiction,"이완기 심부전, 왼쪽심실배출계수 >70% 2006년 2월 10일.",환자는 협심증이 잇수다.,,
neutral,"이완기 심부전, 2006년 2월 10일 왼쪽심실박출계수 >70%.",환자한테서 이상한 에코(초음파) 결과가 나왓수다.,,
entailment,"환자는 심근경색증 아니라고 확인은 되엇지만, 심장 카테터 검사 받으레 [**Hospital1 58**]으로 옮겨졋수다.",환자는 급성 STEMI는 아니엇수다.,,
contradiction,"환자는 심근경색증이라는 판정은 안 받앗지만, 심장 카테터 검사 받으레 [**Hospital1 58**]으로 옮겨졋수다.",환자는 가슴 아픈 건 아니라고 햄수다.,,
neutral,"환자는 심근경색증이라는 판정은 안 받앗지만, 심장 카테터 검사 받으레 [**병원1 58**]으로 옮겨졋수다.",환자는 협심증이 잇수다.,,
entailment,CT 머리 검사에서는 급성 두개내 과정은 발견 안 되엇수다.,머리 CT 결과에서 급성 질환 증상은 보이지 않앗수다.,,
contradiction,CT 머리 검사에서는 급성 두개내 과정은 발견 안 되엇수다.,머리 CT 결과에서 출혈이 발견되엇수다.,,
neutral,CT 머리 검사에서는 급성 두개내 과정은 발견 안 되엇수다.,환자가 어멍어멍햄수다.,,
entailment,"[**10/2802**] 날에 왼쪽 아래 폐엽 결절 때문에 왼쪽 아래 폐엽 절제술을 받앗고, 그건 양성 결절 4로 판명되엇수다.",환자한테 신생물이 잇수다.,,
contradiction,"[**10/2802**] 날에 왼쪽 아래 폐엽 결절 때문에 왼쪽 아래 폐엽 절제술을 받앗고, 그건 양성 결절 4로 확인되엇수다.",환자 가슴 CT 결과는 정상입주.,,
neutral,"[**10/2802**] 날에 왼쪽 아래 폐엽 결절 때문에 왼쪽 아래 폐엽 절제술을 받앗고, 그건 양성 결절 4로 판명되엇수다.",환자한테 전이성 질환이 잇수다.,,
entailment,"병력은 환자하고 그 여자 손녀딸이 말해줬고, 손녀딸은 그 일 있을 때 같이 잇엇수다.",환자가 병력을 말 안 햇수다.,,
contradiction,"병력은 환자하고 그 여자 손녀딸이 말해줬고, 그 일 있을 때 같이 잇엇수다.",환자가 병력을 말햇수다.,,
neutral,병력은 환자하고 그 여자 손녀딸이 그 일 있을 때 같이 잇엇던 대로 적어져 잇수다.,환자가 병력을 말할 수 없수다.,,
entailment,몇 달 전에 마흔아홉 살 남자가 심장에 잡음이 잇다는 걸 알게 되엇수다.,환자는 심장 잡음이 잇수다.,,
contradiction,몇 달 전에 마흔아홉 살 남자가 심장에 잡음이 잇다는 걸 알게 되엇수다.,그 남자는 심장 소리가 정상입주.,,
neutral,몇 달 전에 심장 잡음이 발견된 마흔아홉 살 남자우다.,그 사름은 심장에 방공개증이 있수다.,,
entailment,심부전증,환자는 만성 질환이 있수다.,,
contradiction,심부전증,환자는 전에 앓았던 병이 어수다.,,
neutral,심부전증,환자는 이출률이 낮으우다.,,
entailment,심부전증,환자는 심방축출계수가 이상하우다.,,
contradiction,심부전증,환자 에코검사 결과는 정상이라마씀.,,
neutral,심부전증,환자는 폐부종을 앓고 있수다.,,
entailment,심부전증,심장 질환,,
contradiction,심부전증,정상적인 심장 기능,,
neutral,심부전증,부종허고 기침,,
entailment,"환자는 발작 사이에 잠깐 '조는' 거 닮았지만, 그 다음에는 보통 때처럼 돌아온 거 닮아 보였수다.",환자가 발작을 허고 있수다.,,
contradiction,"환자는 그 다음에 '조는 거' 닮아 보였지만, 발작 사이에는 다시 보통 때처럼 돌아온 거 닮았수다.",환자는 전에 발작했던 적이 어수다.,,
neutral,"환자는 그 다음에 '조는 거' 닮아 보였지만, 발작 사이에는 다시 보통 때처럼 돌아온 거 닮아 보였수다.",환자는 뇌에 종양이 있수다.,,
entailment,"신경성 방광 때문에 합병증이 와서, 일레알 루프 배설로가 필요한 '[**74**].",환자는 배 수술을 받았수다.,,
contradiction,신경성 방광 합병증 때문에 일레알 루프 우회술이 필요했수다 '[**74**].,환자는 아무 수술도 받은 적 어수다.,,
neutral,'[**74**] 신경성 방광 때문에 일레알 루프 우회술이 필요한 복잡한 상황이라마씀.,환자는 스토마가 있수다.,,
entailment,배 CT 결과는 급성 비합병성 디버티큘라이티스를 확인했수다.,배 CT 스캔 결과가 정상이 아니었수다.,,
contradiction,배 CT 결과는 급성 비합병성 디버티큘라염을 확인했수다.,배 CT 스캔 결과는 별다른 게 어섯수다.,,
neutral,배 CT 결과는 급성 비합병성 디버티큘라이티스를 확인했수다.,환자는 배 아픈 거허고 토하는 증상이 있었수다.,,
entailment,"팔다리를 다 움직이고, 가슴 뼈를 문지르는 거에 반응하우다.",환자는 자극을 주니깐 정상적인 반응을 보였수다.,,
contradiction,"모든 사지를 놀리멍, 가슴 뼈 문지르는 거에 반응햄수다.",환자가 반응이 어수다.,,
neutral,"모든 사지를 놀리멍, 흉골 마찰에 반응허고 이수다.",환자는 뇌졸중을 겪어수다.,,
entailment,어멍은 [**9-13**]일 오전 9시에 애기 날 때 양수가 터진 채로 병원에 와수다.,환자는 자발적인 관절 운동 범위를 보여수다.,,
contradiction,"어멍은 [**9-13**]일 오전 9시에 애기 날라고 병원에 완, 양수가 터져수다.",환자는 자기 양수가 터져야 햄수다.,,
neutral,어멍은 [**9-13**] 오전 9시에 양수가 터지멍 애기 날 징후를 보여수다.,환자신디는 감염증이 어수다.,,
entailment,이 재활 입원 후에 그 여자는 [**2725-10-26**]에 급성 심부전(CHF)이랑 적어도 한 번 심정지(PEA)로 다른 병원으로 옮겨져수다.,환자는 심장 기능이 안 좋수다.,,
contradiction,이 재활 입원 후에 그 여자는 [**2725-10-26**]에 급성 심부전(CHF)이랑 적어도 한 번 심정지(PEA)로 다른 병원(OSH)으로 옮겨져수다.,환자 심장은 정상이우다.,,
neutral,이 재활 입원 후에 그 여자는 [**2725-10-26**]에 급성 심부전(CHF)이랑 적어도 한 번 심정지(PEA)로 다른 병원(OSH)으로 옮겨져수다.,환자는 관상동맥 질환을 알으멍 이수다.,,
entailment,그 여자 만성폐쇄성폐질환이 한 3년 전에 진단되엇수다.,환자 폐에 이상이 이수다.,,
contradiction,그 여자 만성폐쇄성폐질환은 한 3년 전에 진단되엇수다.,환자 폐는 정상이우다.,,
neutral,그 여자 만성폐쇄성폐질환은 한 3년 전에 진단되엇수다.,환자는 만성 흡연자우다.,,
entailment,"[**1-13**] 전에 입원했던 위장관 출혈: 상부내시경에서 위염, 식도염이 확인되엇고, 직장염에는 발적증이랑 조끄만 궤양이 이섯수다. 대장내시경에서는 디버티큘로스증이 발견되엇수다.",환자는 위장 출혈을 겪어수다.,,
contradiction,"[**1-13**] 전에 입원했던 위장 출혈: 상부내시경에서 발견된 위염, 식도염, 직장염으로 생긴 발적증이랑 조끄만 궤양, 대장내시경에서 발견된 디버티큘로스.",환자는 위장 출혈 과거력이 어섯수다.,,
neutral,"[**1-13**] 전에 입원했던 위장 출혈: 상부위장관내시경에서 위염이랑 식도염이 발견되엇고, 직장염에는 발적하고 조끄만 궤양이 이섯수다. 대장내시경에서는 디버티큘로스증이 발견되엇수다.",환자는 저혈압 상태엿수다.,,
entailment,"지금 앓는 병 과거력: 환자는 66세 남자로, [**3327-9-26**]에 가슴 아픈 거랑 숨 찬 증상으로 입원해수다.",환자가 숨 쉬기가 거북햄수다.,,
contradiction,"지금 앓는 병 과거력: 환자는 66세 남자로, [**3327-9-26**]에 협심증이랑 숨 찬 증상으로 입원해수다.",환자는 가슴 아픈 거 아니라고 햄수다.,,
neutral,"지금 앓는 병 과거력: 환자는 66세 남자로, [**3327-9-26**]에 협심증이랑 숨 찬 증상으로 입원해수다.",환자는 급성 심근경색증을 알으멍 이수다.,,
entailment,환자는 먹는 약 페녹시벤자민이랑 니페디핀을 먹엉 심장 뛰는 거랑 머리 아픈 게 조금 나아져수다.,환자는 혈압 쎄게 하는 약을 먹어수다.,,
contradiction,환자는 먹는 약 페녹시벤자민이랑 니페디핀을 먹엉 심장 뛰는 거랑 머리 아픈 게 조금 나아져수다.,환자 증상이 약 먹은 후에 더 나빠져수다.,,
neutral,환자는 먹는 약 페녹시벤자민이랑 니페디핀을 먹엉 심장 뛰는 거랑 머리 아픈 게 좀 나아져수다.,환자는 페오크로모시토마가 이수다.,,
entailment,경미헌 미트랄 판막 역류증.,심장 판막 기능 장애,,
contradiction,경미헌 미트랄 판막 역류증.,정상적이언 심장 기능,,
neutral,약헌 미트랄 판막 역류증.,심장 잡음,,
entailment,"그 사름은 급하게 튜브삽관을 해꼬, 오른짝 대퇴부에 코르디스가 삽입되여수다.",환자한테 기관 삽관이 되여 이수다.,,
contradiction,"그 사름은 급하게 튜브삽관을 해꼬, 오른짝 대퇴부에 코르디스가 삽입되여수다.",환자한테는 기관 내 튜브가 어수다.,,
neutral,"그 사름은 급하게 튜브삽관을 해꼬, 오른짝 대퇴부에 코르디스가 삽입되여수다.",환자한테 중심정맥 카테터가 삽입되여 이수다.,,
entailment,그 여자는 의식 상실 증상이 어서수다.,환자는 늘 정상적이언 정신 상태를 유지해수다.,,
contradiction,그 여자는 의식 장애가 어서수다.,환자가 정신을 잃어부러수다.,,
neutral,그 여자는 의식 손실이 어서수다.,환자는 두부 외상이 어서수다.,,
entailment,그 여자는 의료진이 오자마자 정신이 돌아와수다.,그 여자는 예전에 정신을 잃은 적이 이서수다.,,
contradiction,그 여자는 의료진이 오자마자 정신이 돌아와수다.,그 여자는 의료진이 와실 때도 계속 정신 잃은 상태여수다.,,
neutral,그 여자는 의료진이 오자마자 정신이 돌아와수다.,그 여자는 외상을 입어수다.,,
entailment,이십 년 동안 당뇨병 알아수다.,환자는 만성 질환이 이수다.,,
contradiction,이십 년 동안 당뇨병 알아수다.,환자으 A1c 수치는 정상이우다.,,
neutral,이십 년 동안 당뇨병 알아수다.,환자으 혈당 수치가 올라가수다.,,
entailment,혈당 626.,환자는 고혈당증이 이수다.,,
contradiction,혈당 626.,환자으 A1c 수치는 정상이우다.,,
neutral,혈당 626.,환자는 일형 당뇨병 알아수다.,,
entailment,그 여자는 그 후제 [**Hospital1 18**]로 옮겨졍 더 전문적이언 치료를 받아수다.,환자가 입원해수다.,,
contradiction,그 여자는 그 후제 더 철저헌 치료를 위해서 [**Hospital1 18**]로 옮겨져수다.,환자는 외래치료 중이우다.,,
neutral,그 여자는 그 뒤에 [**Hospital1 18**]로 옮겨져서 더 전문적인 치료를 받았수다.,환자는 아주 중한 병이 있수다.,,
entailment,확장허고 소파술 한 뒤 상태.,환자는 요전에 임신했었수다.,,
contradiction,확장허고 소파술 한 뒤 상태우다.,환자는 감염될 위험이 어수다.,,
neutral,확장허고 소파술 한 뒤 상태우다.,환자는 침습적 시술을 받았수다.,,
entailment,"환자는 머리 아픈 거, 마비 오는 거, 저린 거, 아니면 겹쳐 뵈는 거는 없다고 했수다.",환자는 겹쳐 뵈는 건 없다고 했수다.,,
contradiction,"환자는 머리 아픈 거, 마비 오는 거, 저린 거, 아니면 겹쳐 뵈는 거는 없다고 했수다.",환자는 팔다리 감각이 없어졌수다.,,
